,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Sales
658,210552,AA Batteries (4-pack),1,3.84,12/6/2019 19:41,"772 Johnson St, Seattle, WA 98101",3.84
,,,,,,,
659,210553,Bose SoundSport Headphones,1,99.99,25/06/2019 17:54,"634 Wilson St, San Francisco, CA 94016",99.99
,,,,,,,
660,210554,Lightning Charging Cable,2,14.95,8/6/2019 16:10,"321 Forest St, San Francisco, CA 94016",29.9
,,,,,,,
661,210555,AAA Batteries (4-pack),2,2.99,12/6/2019 10:42,"314 7th St, San Francisco, CA 94016",5.98
,,,,,,,
662,210556,AAA Batteries (4-pack),2,2.99,7/6/2019 13:43,"688 Cedar St, Boston, MA 02215",5.98
,,,,,,,
663,210557,Macbook Pro Laptop,1,1700,13/06/2019 13:29,"239 Maple St, San Francisco, CA 94016",1700
,,,,,,,
664,210558,Lightning Charging Cable,1,14.95,12/6/2019 17:05,"749 8th St, Atlanta, GA 30301",14.95
,,,,,,,
665,210559,AAA Batteries (4-pack),1,2.99,14/06/2019 12:52,"805 Jefferson St, New York City, NY 10001",2.99
,,,,,,,
666,210560,27in FHD Monitor,1,149.99,9/6/2019 8:43,"105 Adams St, San Francisco, CA 94016",149.99
,,,,,,,
667,210561,Google Phone,1,600,16/06/2019 08:52,"345 4th St, Boston, MA 02215",600
,,,,,,,
668,210562,Lightning Charging Cable,1,14.95,30/06/2019 23:19,"807 Washington St, Boston, MA 02215",14.95
,,,,,,,
669,210563,AAA Batteries (4-pack),1,2.99,15/06/2019 09:52,"498 Sunset St, San Francisco, CA 94016",2.99
,,,,,,,
670,210564,Bose SoundSport Headphones,1,99.99,11/6/2019 20:38,"573 Sunset St, Los Angeles, CA 90001",99.99
,,,,,,,
671,210565,USB-C Charging Cable,1,11.95,17/06/2019 11:57,"945 Lake St, San Francisco, CA 94016",11.95
,,,,,,,
672,210566,Bose SoundSport Headphones,1,99.99,23/06/2019 22:37,"756 Lakeview St, San Francisco, CA 94016",99.99
,,,,,,,
673,210567,Wired Headphones,1,11.99,9/6/2019 7:33,"604 Cedar St, Los Angeles, CA 90001",11.99
,,,,,,,
674,210568,AA Batteries (4-pack),1,3.84,21/06/2019 09:45,"872 Willow St, Portland, OR 97035",3.84
,,,,,,,
675,210569,20in Monitor,1,109.99,30/06/2019 19:22,"908 Lakeview St, Portland, OR 97035",109.99
,,,,,,,
676,210570,Apple Airpods Headphones,1,150,20/06/2019 10:56,"468 Maple St, Boston, MA 02215",150
,,,,,,,
677,210571,AAA Batteries (4-pack),2,2.99,17/06/2019 14:15,"234 Cherry St, Boston, MA 02215",5.98
,,,,,,,
678,210572,27in 4K Gaming Monitor,1,389.99,19/06/2019 14:59,"181 Madison St, San Francisco, CA 94016",389.99
,,,,,,,
679,210573,iPhone,1,700,21/06/2019 10:03,"4 Madison St, Los Angeles, CA 90001",700
,,,,,,,
680,210574,USB-C Charging Cable,2,11.95,26/06/2019 14:18,"156 2nd St, San Francisco, CA 94016",23.9
,,,,,,,
681,210575,27in 4K Gaming Monitor,1,389.99,1/6/2019 20:25,"537 Meadow St, New York City, NY 10001",389.99
,,,,,,,
682,210576,Wired Headphones,1,11.99,6/6/2019 14:26,"126 Adams St, New York City, NY 10001",11.99
,,,,,,,
683,210577,Google Phone,1,600,3/6/2019 21:52,"252 2nd St, Austin, TX 73301",600
,,,,,,,
684,210577,USB-C Charging Cable,1,11.95,3/6/2019 21:52,"252 2nd St, Austin, TX 73301",11.95
,,,,,,,
685,210578,Macbook Pro Laptop,1,1700,30/06/2019 19:03,"332 Dogwood St, San Francisco, CA 94016",1700
,,,,,,,
686,210579,USB-C Charging Cable,1,11.95,10/6/2019 10:29,"187 Highland St, Seattle, WA 98101",11.95
,,,,,,,
687,210580,AA Batteries (4-pack),1,3.84,24/06/2019 18:07,"312 10th St, Dallas, TX 75001",3.84
,,,,,,,
688,210581,USB-C Charging Cable,1,11.95,27/06/2019 14:45,"218 Spruce St, San Francisco, CA 94016",11.95
,,,,,,,
689,210582,AA Batteries (4-pack),1,3.84,13/06/2019 14:18,"586 Forest St, Los Angeles, CA 90001",3.84
,,,,,,,
690,210583,AA Batteries (4-pack),1,3.84,16/06/2019 11:59,"775 Washington St, San Francisco, CA 94016",3.84
,,,,,,,
691,210584,Apple Airpods Headphones,1,150,30/06/2019 21:38,"562 Jackson St, New York City, NY 10001",150
,,,,,,,
692,210585,ThinkPad Laptop,1,999.99,21/06/2019 00:28,"324 Spruce St, Los Angeles, CA 90001",999.99
,,,,,,,
693,210586,Bose SoundSport Headphones,1,99.99,19/06/2019 17:06,"548 South St, Los Angeles, CA 90001",99.99
,,,,,,,
694,210587,Macbook Pro Laptop,1,1700,5/6/2019 11:39,"509 River St, San Francisco, CA 94016",1700
,,,,,,,
695,210588,Flatscreen TV,1,300,27/06/2019 18:17,"345 5th St, New York City, NY 10001",300
,,,,,,,
696,210589,Apple Airpods Headphones,1,150,21/06/2019 15:56,"62 7th St, San Francisco, CA 94016",150
,,,,,,,
697,210590,20in Monitor,1,109.99,23/06/2019 10:56,"991 4th St, Seattle, WA 98101",109.99
,,,,,,,
698,210591,34in Ultrawide Monitor,1,379.99,7/6/2019 10:28,"394 Wilson St, Austin, TX 73301",379.99
,,,,,,,
699,210592,Vareebadd Phone,1,400,25/06/2019 21:38,"207 Sunset St, San Francisco, CA 94016",400
,,,,,,,
700,210592,USB-C Charging Cable,1,11.95,25/06/2019 21:38,"207 Sunset St, San Francisco, CA 94016",11.95
,,,,,,,
701,210593,AA Batteries (4-pack),1,3.84,23/06/2019 13:22,"937 Park St, Atlanta, GA 30301",3.84
,,,,,,,
702,210594,AAA Batteries (4-pack),1,2.99,18/06/2019 22:06,"944 Chestnut St, New York City, NY 10001",2.99
,,,,,,,
703,210595,AAA Batteries (4-pack),1,2.99,2/6/2019 10:11,"177 Ridge St, San Francisco, CA 94016",2.99
,,,,,,,
704,210596,USB-C Charging Cable,1,11.95,7/6/2019 7:33,"709 Pine St, Seattle, WA 98101",11.95
,,,,,,,
705,210597,Wired Headphones,1,11.99,27/06/2019 19:08,"675 Elm St, New York City, NY 10001",11.99
,,,,,,,
706,210598,Bose SoundSport Headphones,1,99.99,25/06/2019 12:34,"94 Hill St, Boston, MA 02215",99.99
,,,,,,,
707,210599,AAA Batteries (4-pack),1,2.99,28/06/2019 20:19,"539 9th St, Portland, OR 97035",2.99
,,,,,,,
708,210600,Apple Airpods Headphones,1,150,1/6/2019 11:58,"971 Jefferson St, New York City, NY 10001",150
,,,,,,,
709,210601,AAA Batteries (4-pack),1,2.99,19/06/2019 10:10,"28 Spruce St, New York City, NY 10001",2.99
,,,,,,,
710,210602,AA Batteries (4-pack),2,3.84,8/6/2019 7:18,"167 Lakeview St, New York City, NY 10001",7.68
,,,,,,,
711,210603,Wired Headphones,1,11.99,6/6/2019 14:46,"700 Washington St, San Francisco, CA 94016",11.99
,,,,,,,
712,210604,Bose SoundSport Headphones,1,99.99,22/06/2019 14:09,"663 North St, Dallas, TX 75001",99.99
,,,,,,,
713,210605,iPhone,1,700,12/6/2019 11:56,"590 Johnson St, Atlanta, GA 30301",700
,,,,,,,
714,210605,Wired Headphones,1,11.99,12/6/2019 11:56,"590 Johnson St, Atlanta, GA 30301",11.99
,,,,,,,
715,210606,Lightning Charging Cable,1,14.95,30/06/2019 16:47,"6 River St, San Francisco, CA 94016",14.95
,,,,,,,
716,210607,27in FHD Monitor,1,149.99,11/6/2019 10:43,"810 Lincoln St, San Francisco, CA 94016",149.99
,,,,,,,
717,210608,USB-C Charging Cable,1,11.95,10/6/2019 19:26,"507 5th St, Los Angeles, CA 90001",11.95
,,,,,,,
718,210609,AA Batteries (4-pack),1,3.84,26/06/2019 16:37,"254 13th St, New York City, NY 10001",3.84
,,,,,,,
719,210609,Lightning Charging Cable,1,14.95,26/06/2019 16:37,"254 13th St, New York City, NY 10001",14.95
,,,,,,,
720,210610,USB-C Charging Cable,2,11.95,8/6/2019 11:36,"734 Chestnut St, San Francisco, CA 94016",23.9
,,,,,,,
721,210611,Lightning Charging Cable,1,14.95,10/6/2019 21:15,"137 West St, Dallas, TX 75001",14.95
,,,,,,,
722,210612,USB-C Charging Cable,1,11.95,5/6/2019 6:47,"162 River St, Boston, MA 02215",11.95
,,,,,,,
723,210613,Apple Airpods Headphones,1,150,24/06/2019 13:24,"643 Lakeview St, New York City, NY 10001",150
,,,,,,,
724,210614,27in 4K Gaming Monitor,1,389.99,6/6/2019 20:34,"736 Chestnut St, San Francisco, CA 94016",389.99
,,,,,,,
725,210615,27in FHD Monitor,1,149.99,30/06/2019 13:58,"928 Meadow St, New York City, NY 10001",149.99
,,,,,,,
726,210616,Macbook Pro Laptop,1,1700,20/06/2019 14:54,"913 Ridge St, Los Angeles, CA 90001",1700
,,,,,,,
727,210617,27in 4K Gaming Monitor,1,389.99,15/06/2019 16:36,"348 Main St, Dallas, TX 75001",389.99
,,,,,,,
728,210618,AAA Batteries (4-pack),1,2.99,27/06/2019 14:01,"117 Cedar St, Portland, OR 97035",2.99
,,,,,,,
729,210619,AA Batteries (4-pack),2,3.84,7/6/2019 12:56,"309 Church St, San Francisco, CA 94016",7.68
,,,,,,,
730,210620,Google Phone,1,600,5/6/2019 12:25,"718 Pine St, San Francisco, CA 94016",600
,,,,,,,
731,210621,AA Batteries (4-pack),2,3.84,26/06/2019 16:51,"172 Walnut St, Los Angeles, CA 90001",7.68
,,,,,,,
732,210622,Flatscreen TV,1,300,23/06/2019 22:44,"615 Cherry St, San Francisco, CA 94016",300
,,,,,,,
733,210623,27in FHD Monitor,1,149.99,17/06/2019 19:35,"606 6th St, Portland, OR 97035",149.99
,,,,,,,
734,210624,USB-C Charging Cable,1,11.95,6/6/2019 12:19,"708 Church St, Dallas, TX 75001",11.95
,,,,,,,
736,210625,AA Batteries (4-pack),1,3.84,1/6/2019 19:09,"307 9th St, Seattle, WA 98101",3.84
,,,,,,,
737,210626,Wired Headphones,1,11.99,8/6/2019 13:10,"166 1st St, San Francisco, CA 94016",11.99
,,,,,,,
738,210627,27in 4K Gaming Monitor,1,389.99,12/6/2019 23:57,"887 Lakeview St, Portland, ME 04101",389.99
,,,,,,,
739,210628,USB-C Charging Cable,1,11.95,25/06/2019 18:09,"62 Church St, Los Angeles, CA 90001",11.95
,,,,,,,
740,210629,27in FHD Monitor,1,149.99,27/06/2019 09:55,"71 Center St, Austin, TX 73301",149.99
,,,,,,,
741,210630,AA Batteries (4-pack),1,3.84,10/6/2019 14:46,"495 River St, New York City, NY 10001",3.84
,,,,,,,
742,210631,USB-C Charging Cable,1,11.95,29/06/2019 16:04,"37 Chestnut St, Dallas, TX 75001",11.95
,,,,,,,
743,210632,Apple Airpods Headphones,1,150,19/06/2019 11:19,"619 Washington St, Seattle, WA 98101",150
,,,,,,,
744,210633,USB-C Charging Cable,1,11.95,10/6/2019 22:31,"634 7th St, Atlanta, GA 30301",11.95
,,,,,,,
745,210634,AA Batteries (4-pack),1,3.84,2/6/2019 11:48,"986 Highland St, Portland, OR 97035",3.84
,,,,,,,
746,210635,ThinkPad Laptop,1,999.99,23/06/2019 00:42,"705 12th St, Seattle, WA 98101",999.99
,,,,,,,
747,210636,Wired Headphones,1,11.99,20/06/2019 17:00,"196 11th St, Dallas, TX 75001",11.99
,,,,,,,
748,210637,iPhone,1,700,23/06/2019 18:02,"935 Lakeview St, Seattle, WA 98101",700
,,,,,,,
749,210638,Lightning Charging Cable,1,14.95,23/06/2019 09:33,"180 Hickory St, San Francisco, CA 94016",14.95
,,,,,,,
750,210639,Apple Airpods Headphones,1,150,7/6/2019 23:00,"576 Spruce St, Boston, MA 02215",150
,,,,,,,
751,210640,Macbook Pro Laptop,1,1700,28/06/2019 17:46,"600 1st St, Seattle, WA 98101",1700
,,,,,,,
752,210641,Apple Airpods Headphones,1,150,3/6/2019 9:14,"82 Hickory St, Los Angeles, CA 90001",150
,,,,,,,
753,210642,Wired Headphones,1,11.99,9/6/2019 10:47,"465 Pine St, San Francisco, CA 94016",11.99
,,,,,,,
754,210643,27in FHD Monitor,1,149.99,16/06/2019 15:04,"699 13th St, Boston, MA 02215",149.99
,,,,,,,
755,210644,Macbook Pro Laptop,1,1700,23/06/2019 00:34,"448 Washington St, New York City, NY 10001",1700
,,,,,,,
756,210645,USB-C Charging Cable,2,11.95,12/6/2019 8:31,"39 10th St, Portland, OR 97035",23.9
,,,,,,,
757,210646,AA Batteries (4-pack),1,3.84,30/06/2019 12:32,"665 Elm St, Austin, TX 73301",3.84
,,,,,,,
758,210647,27in 4K Gaming Monitor,1,389.99,18/06/2019 13:35,"800 Forest St, Atlanta, GA 30301",389.99
,,,,,,,
759,210648,27in FHD Monitor,1,149.99,28/06/2019 16:52,"161 West St, Los Angeles, CA 90001",149.99
,,,,,,,
760,210649,Macbook Pro Laptop,1,1700,1/6/2019 20:54,"548 Center St, San Francisco, CA 94016",1700
,,,,,,,
761,210650,AA Batteries (4-pack),1,3.84,22/06/2019 17:21,"49 12th St, Portland, ME 04101",3.84
,,,,,,,
762,210651,AAA Batteries (4-pack),1,2.99,2/6/2019 23:46,"835 Lakeview St, San Francisco, CA 94016",2.99
,,,,,,,
763,210652,AAA Batteries (4-pack),1,2.99,1/6/2019 14:25,"562 Meadow St, San Francisco, CA 94016",2.99
,,,,,,,
764,210653,AA Batteries (4-pack),2,3.84,1/6/2019 17:13,"139 West St, San Francisco, CA 94016",7.68
,,,,,,,
765,210654,Apple Airpods Headphones,1,150,2/6/2019 9:06,"736 Spruce St, Atlanta, GA 30301",150
,,,,,,,
766,210655,USB-C Charging Cable,1,11.95,13/06/2019 19:47,"508 Adams St, Dallas, TX 75001",11.95
,,,,,,,
767,210656,AA Batteries (4-pack),1,3.84,29/06/2019 18:10,"84 1st St, Atlanta, GA 30301",3.84
,,,,,,,
768,210657,Flatscreen TV,1,300,22/06/2019 11:13,"989 Elm St, Atlanta, GA 30301",300
,,,,,,,
769,210658,Apple Airpods Headphones,1,150,28/06/2019 11:25,"981 14th St, San Francisco, CA 94016",150
,,,,,,,
770,210659,Lightning Charging Cable,1,14.95,16/06/2019 17:23,"876 Main St, Boston, MA 02215",14.95
,,,,,,,
771,210660,Bose SoundSport Headphones,1,99.99,14/06/2019 11:58,"816 Sunset St, Los Angeles, CA 90001",99.99
,,,,,,,
772,210660,Wired Headphones,1,11.99,14/06/2019 11:58,"816 Sunset St, Los Angeles, CA 90001",11.99
,,,,,,,
773,210661,AA Batteries (4-pack),2,3.84,18/06/2019 22:29,"249 Johnson St, San Francisco, CA 94016",7.68
,,,,,,,
774,210662,AAA Batteries (4-pack),1,2.99,4/6/2019 10:50,"695 Adams St, Boston, MA 02215",2.99
,,,,,,,
775,210663,USB-C Charging Cable,1,11.95,5/6/2019 20:00,"715 South St, New York City, NY 10001",11.95
,,,,,,,
776,210664,Flatscreen TV,1,300,24/06/2019 17:45,"222 Hickory St, Boston, MA 02215",300
,,,,,,,
777,210665,AA Batteries (4-pack),1,3.84,19/06/2019 16:11,"39 13th St, New York City, NY 10001",3.84
,,,,,,,
778,210666,AA Batteries (4-pack),2,3.84,19/06/2019 08:51,"346 Madison St, San Francisco, CA 94016",7.68
,,,,,,,
779,210667,Vareebadd Phone,1,400,24/06/2019 14:35,"903 Hickory St, Boston, MA 02215",400
,,,,,,,
780,210668,Apple Airpods Headphones,1,150,4/6/2019 12:26,"424 Lake St, Boston, MA 02215",150
,,,,,,,
781,210669,AA Batteries (4-pack),1,3.84,17/06/2019 13:11,"916 Dogwood St, San Francisco, CA 94016",3.84
,,,,,,,
782,210670,Macbook Pro Laptop,1,1700,26/06/2019 18:45,"276 Meadow St, Portland, OR 97035",1700
,,,,,,,
783,210671,AAA Batteries (4-pack),1,2.99,27/06/2019 09:39,"763 Adams St, Los Angeles, CA 90001",2.99
,,,,,,,
784,210672,AA Batteries (4-pack),1,3.84,21/06/2019 10:15,"944 1st St, New York City, NY 10001",3.84
,,,,,,,
785,210673,Macbook Pro Laptop,1,1700,5/6/2019 16:57,"63 Hickory St, Los Angeles, CA 90001",1700
,,,,,,,
786,210674,ThinkPad Laptop,1,999.99,12/6/2019 2:31,"558 Spruce St, Seattle, WA 98101",999.99
,,,,,,,
787,210675,20in Monitor,1,109.99,2/6/2019 18:49,"862 South St, Boston, MA 02215",109.99
,,,,,,,
788,210676,iPhone,1,700,30/06/2019 20:27,"270 Chestnut St, Los Angeles, CA 90001",700
,,,,,,,
789,210677,AAA Batteries (4-pack),1,2.99,8/6/2019 18:25,"266 Ridge St, Atlanta, GA 30301",2.99
,,,,,,,
790,210678,27in FHD Monitor,1,149.99,11/6/2019 14:12,"41 Center St, San Francisco, CA 94016",149.99
,,,,,,,
791,210679,iPhone,1,700,22/06/2019 14:58,"830 Park St, Los Angeles, CA 90001",700
,,,,,,,
792,210679,Lightning Charging Cable,1,14.95,22/06/2019 14:58,"830 Park St, Los Angeles, CA 90001",14.95
,,,,,,,
793,210680,Wired Headphones,1,11.99,25/06/2019 17:57,"914 7th St, Portland, OR 97035",11.99
,,,,,,,
794,210681,USB-C Charging Cable,1,11.95,6/6/2019 19:45,"533 Madison St, Portland, OR 97035",11.95
,,,,,,,
795,210682,Apple Airpods Headphones,1,150,21/06/2019 19:12,"569 Ridge St, Boston, MA 02215",150
,,,,,,,
796,210683,iPhone,1,700,16/06/2019 11:41,"306 Lincoln St, San Francisco, CA 94016",700
,,,,,,,
797,210683,Lightning Charging Cable,1,14.95,16/06/2019 11:41,"306 Lincoln St, San Francisco, CA 94016",14.95
,,,,,,,
798,210684,Bose SoundSport Headphones,1,99.99,13/06/2019 07:51,"661 Wilson St, Seattle, WA 98101",99.99
,,,,,,,
799,210685,Wired Headphones,1,11.99,17/06/2019 11:59,"450 Washington St, Seattle, WA 98101",11.99
,,,,,,,
800,210686,USB-C Charging Cable,1,11.95,29/06/2019 16:21,"833 2nd St, Los Angeles, CA 90001",11.95
,,,,,,,
801,210687,Apple Airpods Headphones,1,150,24/06/2019 01:12,"502 2nd St, Atlanta, GA 30301",150
,,,,,,,
802,210688,ThinkPad Laptop,1,999.99,13/06/2019 16:01,"29 4th St, Boston, MA 02215",999.99
,,,,,,,
803,210689,34in Ultrawide Monitor,1,379.99,29/06/2019 14:56,"920 Lincoln St, Dallas, TX 75001",379.99
,,,,,,,
804,210690,27in FHD Monitor,1,149.99,13/06/2019 17:36,"300 Church St, Boston, MA 02215",149.99
,,,,,,,
805,210691,Flatscreen TV,1,300,8/6/2019 22:54,"42 Church St, Seattle, WA 98101",300
,,,,,,,
806,210692,AAA Batteries (4-pack),2,2.99,12/6/2019 10:06,"224 Madison St, Atlanta, GA 30301",5.98
,,,,,,,
807,210693,Apple Airpods Headphones,1,150,24/06/2019 14:43,"912 4th St, Atlanta, GA 30301",150
,,,,,,,
808,210694,AAA Batteries (4-pack),1,2.99,12/6/2019 19:12,"97 Highland St, Boston, MA 02215",2.99
,,,,,,,
809,210695,Macbook Pro Laptop,1,1700,18/06/2019 07:48,"983 River St, Los Angeles, CA 90001",1700
,,,,,,,
810,210696,Bose SoundSport Headphones,1,99.99,21/06/2019 14:10,"575 2nd St, Atlanta, GA 30301",99.99
,,,,,,,
811,210697,AAA Batteries (4-pack),3,2.99,20/06/2019 11:08,"572 Elm St, Dallas, TX 75001",8.97
,,,,,,,
812,210698,USB-C Charging Cable,1,11.95,17/06/2019 16:42,"442 Cherry St, Atlanta, GA 30301",11.95
,,,,,,,
813,210699,Macbook Pro Laptop,1,1700,9/6/2019 8:18,"108 6th St, Boston, MA 02215",1700
,,,,,,,
814,210700,AA Batteries (4-pack),1,3.84,18/06/2019 14:11,"120 North St, Los Angeles, CA 90001",3.84
,,,,,,,
815,210701,27in 4K Gaming Monitor,1,389.99,12/6/2019 5:35,"814 Sunset St, Dallas, TX 75001",389.99
,,,,,,,
816,210702,20in Monitor,1,109.99,18/06/2019 20:14,"46 Washington St, San Francisco, CA 94016",109.99
,,,,,,,
817,210703,Wired Headphones,1,11.99,9/6/2019 10:03,"905 Lake St, San Francisco, CA 94016",11.99
,,,,,,,
818,210704,Wired Headphones,1,11.99,17/06/2019 08:45,"267 North St, Los Angeles, CA 90001",11.99
,,,,,,,
819,210705,ThinkPad Laptop,1,999.99,17/06/2019 11:52,"610 14th St, Los Angeles, CA 90001",999.99
,,,,,,,
820,210706,AA Batteries (4-pack),1,3.84,30/06/2019 10:56,"408 Forest St, Los Angeles, CA 90001",3.84
,,,,,,,
821,210707,Wired Headphones,1,11.99,15/06/2019 00:53,"442 Lake St, New York City, NY 10001",11.99
,,,,,,,
822,210708,USB-C Charging Cable,1,11.95,6/6/2019 22:11,"576 Sunset St, Boston, MA 02215",11.95
,,,,,,,
823,210709,AA Batteries (4-pack),2,3.84,10/6/2019 9:10,"420 7th St, San Francisco, CA 94016",7.68
,,,,,,,
824,210710,Google Phone,1,600,20/06/2019 18:13,"202 Lincoln St, Portland, ME 04101",600
,,,,,,,
825,210710,USB-C Charging Cable,1,11.95,20/06/2019 18:13,"202 Lincoln St, Portland, ME 04101",11.95
,,,,,,,
826,210711,iPhone,1,700,22/06/2019 12:47,"92 Lakeview St, San Francisco, CA 94016",700
,,,,,,,
827,210711,Wired Headphones,1,11.99,22/06/2019 12:47,"92 Lakeview St, San Francisco, CA 94016",11.99
,,,,,,,
828,210712,Wired Headphones,2,11.99,24/06/2019 05:00,"392 Lake St, Austin, TX 73301",23.98
,,,,,,,
829,210712,USB-C Charging Cable,1,11.95,24/06/2019 05:00,"392 Lake St, Austin, TX 73301",11.95
,,,,,,,
830,210713,Apple Airpods Headphones,1,150,29/06/2019 11:31,"864 Willow St, San Francisco, CA 94016",150
,,,,,,,
831,210714,20in Monitor,1,109.99,28/06/2019 12:59,"35 5th St, Dallas, TX 75001",109.99
,,,,,,,
832,210715,AA Batteries (4-pack),1,3.84,10/6/2019 16:29,"663 13th St, New York City, NY 10001",3.84
,,,,,,,
833,210716,Macbook Pro Laptop,1,1700,28/06/2019 12:24,"482 Adams St, San Francisco, CA 94016",1700
,,,,,,,
834,210716,USB-C Charging Cable,1,11.95,28/06/2019 12:24,"482 Adams St, San Francisco, CA 94016",11.95
,,,,,,,
835,210717,27in 4K Gaming Monitor,1,389.99,26/06/2019 13:00,"214 Lakeview St, San Francisco, CA 94016",389.99
,,,,,,,
836,210718,Apple Airpods Headphones,1,150,10/6/2019 12:43,"55 10th St, San Francisco, CA 94016",150
,,,,,,,
837,210719,27in 4K Gaming Monitor,1,389.99,9/6/2019 20:00,"962 Forest St, Portland, OR 97035",389.99
,,,,,,,
838,210720,iPhone,1,700,29/06/2019 08:11,"190 Dogwood St, Los Angeles, CA 90001",700
,,,,,,,
839,210721,Wired Headphones,1,11.99,21/06/2019 17:27,"620 13th St, Boston, MA 02215",11.99
,,,,,,,
840,210722,Lightning Charging Cable,1,14.95,17/06/2019 15:09,"243 14th St, New York City, NY 10001",14.95
,,,,,,,
841,210723,20in Monitor,1,109.99,26/06/2019 08:28,"216 Adams St, Atlanta, GA 30301",109.99
,,,,,,,
842,210724,27in 4K Gaming Monitor,1,389.99,6/6/2019 18:25,"660 River St, San Francisco, CA 94016",389.99
,,,,,,,
843,210725,Bose SoundSport Headphones,1,99.99,20/06/2019 14:52,"306 5th St, San Francisco, CA 94016",99.99
,,,,,,,
844,210726,Apple Airpods Headphones,1,150,8/6/2019 13:19,"700 Ridge St, Dallas, TX 75001",150
,,,,,,,
845,210727,AAA Batteries (4-pack),2,2.99,30/06/2019 19:33,"408 Dogwood St, New York City, NY 10001",5.98
,,,,,,,
846,210728,AAA Batteries (4-pack),1,2.99,12/6/2019 17:05,"929 Johnson St, San Francisco, CA 94016",2.99
,,,,,,,
847,210729,Apple Airpods Headphones,1,150,15/06/2019 12:58,"546 5th St, Portland, OR 97035",150
,,,,,,,
848,210730,20in Monitor,1,109.99,16/06/2019 12:52,"185 Jackson St, Los Angeles, CA 90001",109.99
,,,,,,,
849,210731,34in Ultrawide Monitor,1,379.99,26/06/2019 19:53,"894 Sunset St, San Francisco, CA 94016",379.99
,,,,,,,
850,210732,iPhone,1,700,8/6/2019 10:24,"484 Forest St, Dallas, TX 75001",700
,,,,,,,
851,210733,USB-C Charging Cable,1,11.95,10/6/2019 0:14,"81 Hickory St, New York City, NY 10001",11.95
,,,,,,,
852,210734,AAA Batteries (4-pack),1,2.99,13/06/2019 20:57,"902 Washington St, Atlanta, GA 30301",2.99
,,,,,,,
853,210735,AAA Batteries (4-pack),1,2.99,14/06/2019 20:57,"245 Main St, New York City, NY 10001",2.99
,,,,,,,
854,210736,iPhone,1,700,25/06/2019 19:49,"211 13th St, Boston, MA 02215",700
,,,,,,,
855,210737,Bose SoundSport Headphones,1,99.99,30/06/2019 16:05,"597 Jackson St, New York City, NY 10001",99.99
,,,,,,,
856,210738,Wired Headphones,1,11.99,30/06/2019 13:54,"319 Park St, Austin, TX 73301",11.99
,,,,,,,
857,210739,AA Batteries (4-pack),1,3.84,25/06/2019 20:36,"159 Chestnut St, Seattle, WA 98101",3.84
,,,,,,,
858,210740,Bose SoundSport Headphones,1,99.99,18/06/2019 11:52,"28 Forest St, Boston, MA 02215",99.99
,,,,,,,
859,210741,Bose SoundSport Headphones,1,99.99,29/06/2019 16:01,"122 5th St, Los Angeles, CA 90001",99.99
,,,,,,,
860,210742,AAA Batteries (4-pack),1,2.99,10/6/2019 18:03,"13 Forest St, Los Angeles, CA 90001",2.99
,,,,,,,
861,210743,27in FHD Monitor,1,149.99,21/06/2019 18:52,"17 Ridge St, Atlanta, GA 30301",149.99
,,,,,,,
862,210744,Flatscreen TV,1,300,26/06/2019 11:33,"733 Jackson St, New York City, NY 10001",300
,,,,,,,
863,210745,AAA Batteries (4-pack),2,2.99,17/06/2019 10:57,"663 14th St, Boston, MA 02215",5.98
,,,,,,,
864,210746,AAA Batteries (4-pack),1,2.99,18/06/2019 16:39,"221 Spruce St, San Francisco, CA 94016",2.99
